CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Salary,Churn
576,Germany,Male,44,9,119530.52,1,1,0,119057,1
568,Spain,Female,26,6,0.0,2,0,0,166495,0
773,France,Male,33,9,0.0,2,1,1,1118,0
775,France,Female,30,10,191091.74,2,1,1,96170,0
584,France,Male,31,5,0.0,2,1,0,31474,0
714,Spain,Female,33,10,103121.33,2,1,1,49672,0
582,France,Female,38,9,135979.01,4,1,1,76583,1
596,France,Male,33,2,139451.67,1,0,0,63142,0
514,France,Male,32,8,0.0,2,1,0,95857,0
739,Spain,Male,40,1,109681.61,1,1,1,193321,0
631,Germany,Female,37,2,121801.72,2,0,1,23147,0
831,Spain,Female,44,10,0.0,1,0,1,47729,0
642,Spain,Female,33,9,0.0,2,1,1,150475,0
678,France,Male,54,7,128914.97,1,0,0,191746,1
690,France,Female,42,5,0.0,2,0,1,120512,0
594,France,Male,23,5,156267.59,1,1,0,160968,0
622,Spain,Female,23,8,0.0,2,1,1,131389,0
586,France,Female,43,8,132558.26,1,1,0,67047,1
740,Germany,Male,40,4,114318.78,2,1,0,129334,1
745,Spain,Female,54,8,0.0,1,1,0,173912,1
836,Spain,Male,57,4,101247.06,1,1,0,37142,1
792,Spain,Male,25,8,142862.21,1,1,1,130639,0
790,Germany,Female,34,2,164011.48,1,1,0,199420,0
805,Germany,Female,45,9,116585.97,1,1,0,189429,1
732,Germany,Female,42,2,118889.66,2,0,0,87422,0
602,France,Male,38,7,111835.94,2,1,0,124390,0
731,France,Male,37,8,0.0,2,1,1,170338,0
731,Spain,Female,39,2,0.0,2,1,0,136737,0
792,Germany,Male,36,5,115725.24,2,0,0,1871,0
659,Spain,Male,78,2,151675.65,1,0,1,49979,0
671,Spain,Male,32,6,123912.78,2,1,1,146636,0
578,Germany,Female,31,5,102088.68,4,0,0,187866,1
709,France,Male,31,6,0.0,2,1,1,71010,0
579,Spain,Male,37,5,152212.88,2,0,0,120219,0
609,France,Male,32,7,118520.41,1,0,0,3815,0
823,France,Female,44,1,0.0,2,0,1,182496,0
682,France,Female,46,2,0.0,1,1,1,114443,0
665,France,Female,34,5,67816.72,1,1,1,29642,0
832,Spain,Female,34,6,138190.13,2,0,1,146511,0
621,France,Male,35,7,87619.29,1,1,0,143,0
744,Spain,Female,26,5,166297.89,1,1,1,181694,0
745,Spain,Male,34,9,0.0,2,1,0,50046,0
754,Spain,Female,27,8,0.0,2,0,0,121821,0
627,Spain,Male,41,5,100880.76,1,0,1,134665,0
590,France,Male,36,1,0.0,2,1,0,48877,0
587,France,Male,33,8,148163.57,1,0,0,122925,0
554,Germany,Female,43,2,120847.11,1,1,0,7612,1
795,Germany,Male,38,7,125903.22,2,1,1,127069,0
649,France,Male,45,7,0.0,2,0,1,75204,0
530,Spain,Female,36,7,0.0,2,1,0,80619,0
797,France,Male,30,10,69413.44,1,1,1,74638,0
607,Spain,Female,36,4,98266.3,1,1,1,46416,0
586,Spain,Female,42,2,0.0,1,1,0,102889,0
724,France,Male,40,6,0.0,2,0,0,106149,0
548,Germany,Male,32,2,98986.28,1,1,1,55867,0
789,Germany,Female,37,6,110689.07,1,1,1,71121,1
628,France,Male,39,6,0.0,2,0,0,134442,0
468,France,Female,32,8,137649.47,1,0,0,198714,0
680,France,Male,37,4,0.0,2,1,0,61241,0
683,Spain,Male,35,9,61172.04,1,0,0,82951,0
586,Germany,Female,56,9,100781.75,2,1,1,54448,0
762,Germany,Male,35,1,117458.51,1,0,1,178361,1
644,Spain,Male,49,10,0.0,2,1,1,145090,0
729,Germany,Male,36,8,152899.24,2,1,0,177130,0
748,France,Female,34,8,0.0,2,1,0,53584,0
826,Spain,Female,56,8,174506.1,2,0,1,161803,1
584,Spain,Female,50,1,0.0,1,0,1,152568,1
850,Germany,Male,55,0,98710.89,1,1,1,83617,1
507,France,Male,36,4,83543.37,1,0,0,140134,0
739,Germany,Male,58,1,110597.76,1,0,1,160123,1
558,France,Female,47,9,0.0,2,1,0,103787,0
669,France,Female,42,9,0.0,2,0,0,135630,0
732,Spain,Female,33,8,111379.55,1,1,1,45099,0
636,Germany,Female,28,2,115265.14,1,0,0,191628,0
645,Germany,Male,33,8,149564.61,1,0,0,149914,0
699,France,Male,37,10,0.0,2,0,0,83263,0
743,Spain,Male,25,6,0.0,2,1,0,129740,0
598,France,Male,28,8,129991.76,2,0,1,46041,0
675,France,Male,54,6,0.0,1,1,0,110274,1
651,Spain,Female,46,4,89743.05,1,1,0,156426,1
601,Germany,Female,54,1,131039.97,2,1,1,199662,0
592,France,Male,29,7,0.0,2,1,1,91197,0
524,France,Male,32,1,144875.71,1,0,0,187740,0
598,Spain,Female,64,1,62979.93,1,1,1,152274,0
652,France,Female,74,5,0.0,2,1,1,937,0
760,France,Male,37,7,0.0,1,0,0,32863,1
581,Spain,Female,43,4,170172.9,1,0,1,100236,0
659,Spain,Male,27,4,0.0,2,1,0,99342,0
582,France,Male,41,1,40488.76,1,1,0,128529,0
684,France,Female,43,7,0.0,2,1,0,131094,0
757,Spain,Female,44,9,0.0,2,1,0,177529,0
718,France,Male,37,8,0.0,2,1,1,143,0
671,France,Female,48,8,115713.84,2,0,0,83211,0
622,Germany,Male,33,3,96926.12,2,1,0,48554,0
556,France,Male,38,2,114756.14,1,1,0,193214,0
550,Germany,Male,35,9,129847.75,2,1,0,197325,0
628,Germany,Male,27,5,95826.49,2,1,0,155997,0
555,Spain,Female,24,2,0.0,2,0,1,197867,0
580,Spain,Male,32,9,142188.2,2,0,1,128029,0
556,France,Female,40,9,129860.37,1,0,0,17993,0
640,France,Female,33,6,84719.13,2,1,1,113049,0
619,France,Male,25,4,0.0,1,1,0,145524,0
575,France,Male,36,7,0.0,1,1,1,55869,1
577,Spain,Female,39,4,0.0,2,1,0,91366,0
616,Germany,Male,41,10,113220.2,2,1,1,114073,0
777,France,Female,29,9,131240.61,1,1,1,163746,1
627,Germany,Male,28,5,71097.23,1,1,1,130504,0
476,France,Female,34,10,0.0,2,1,0,26261,0
615,France,Male,35,7,0.0,2,1,0,150784,0
850,Spain,Male,22,2,0.0,2,1,1,9685,0
755,France,Male,42,2,119919.12,1,1,0,156868,0
620,France,Male,36,8,0.0,2,1,1,145938,0
571,Germany,Male,25,6,82506.72,2,1,0,167705,0
789,Germany,Male,51,3,104677.09,1,1,0,74265,0
846,France,Female,41,5,0.0,3,1,0,3440,1
430,Germany,Female,66,6,135392.31,2,1,1,172852,1
636,Germany,Female,31,9,80844.69,2,1,1,74642,0
422,France,Female,33,2,0.0,2,1,0,102655,0
567,France,Female,37,7,0.0,2,1,1,28691,0
714,France,Male,34,5,141173.03,1,0,1,98896,0
504,Germany,Female,43,7,102365.49,1,1,0,194691,1
619,France,Female,35,8,132292.63,1,1,0,65683,0
770,France,Female,68,2,183555.24,1,0,0,159557,1
653,France,Male,43,0,0.0,2,1,0,27863,0
736,Spain,Female,28,2,0.0,2,1,1,117431,0
782,Spain,Female,41,4,0.0,1,1,0,132944,0
637,France,Female,21,10,125712.2,1,0,0,175072,0
579,France,Female,26,10,162482.76,1,1,1,18458,0
767,France,Male,48,9,0.0,2,0,1,175458,0
677,Spain,Male,18,8,134796.87,2,1,1,114859,0
499,France,Female,28,4,141792.61,1,1,1,22002,0
682,France,Female,48,7,0.0,2,1,0,65069,0
464,France,Male,46,6,161798.53,1,1,0,182944,0
735,France,Male,41,7,179904.0,1,1,1,137181,0
619,Germany,Male,38,10,84651.79,1,1,1,184754,0
586,France,Male,27,5,130231.8,2,1,1,192427,0
541,Germany,Male,40,7,95710.11,2,1,0,49063,0
667,Spain,Male,39,7,167557.12,1,1,1,41183,0
733,Spain,Female,31,9,102289.85,1,1,1,115442,0
694,Spain,Male,39,0,107042.74,1,1,1,102284,0
591,France,Female,42,10,0.0,2,0,0,171099,0
767,France,Female,35,2,0.0,2,0,0,144251,0
604,France,Male,33,3,148659.48,1,0,0,42438,0
729,Germany,Female,39,1,131513.26,1,1,1,193715,0
477,Germany,Female,58,8,145984.92,1,1,1,24565,0
682,France,Male,37,5,0.0,2,0,1,112555,0
698,Spain,Male,27,6,125427.37,2,0,0,27654,0
630,France,Male,26,7,129837.72,2,0,1,197001,0
516,France,Female,47,6,109387.33,1,0,0,121365,0
557,France,Female,28,7,146445.24,2,1,0,184318,0
507,Spain,Female,34,4,0.0,2,1,1,60688,0
648,Spain,Male,35,7,0.0,2,1,1,78436,0
644,France,Female,40,10,139180.97,1,1,1,19960,0
562,France,Male,37,2,0.0,1,0,1,52525,1
600,France,Female,26,6,108909.12,1,1,0,82547,0
519,France,Male,34,5,0.0,1,1,0,68480,0
555,France,Male,31,8,145875.74,1,1,0,137491,0
555,Spain,Female,35,1,0.0,2,1,0,101667,0
607,Germany,Female,24,2,109483.54,2,0,1,127561,0
608,Spain,Male,48,7,75801.74,1,1,0,125763,0
837,Germany,Male,38,2,126732.85,1,1,1,79577,0
701,Germany,Male,32,5,102500.34,1,0,0,106288,0
635,France,Female,78,6,47536.4,1,1,1,119400,0
579,France,Female,29,10,73194.52,2,1,1,129209,0
655,France,Female,60,3,0.0,2,1,1,86981,0
531,Germany,Female,32,0,109570.21,2,1,1,172050,0
506,France,Male,36,5,0.0,2,1,0,164253,0
571,France,Male,32,5,131354.25,1,1,0,125257,0
845,Spain,Female,52,0,0.0,1,1,0,31727,1
838,Spain,Female,67,4,103267.8,1,1,1,78310,0
783,Germany,Female,42,2,139707.28,1,1,0,2150,0
758,Germany,Male,68,6,112595.85,1,1,0,35865,1
535,France,Male,45,2,0.0,2,1,0,125658,0
639,Spain,Male,34,5,139393.19,2,0,0,33950,0
563,Germany,Male,44,7,105007.31,2,1,1,197812,0
739,France,Female,36,0,0.0,2,0,0,133466,0
635,France,Male,29,1,0.0,1,0,1,24866,0
747,Germany,Male,38,2,129728.6,1,1,0,89290,0
485,Spain,Female,30,7,0.0,1,1,0,107067,0
507,Germany,Male,40,3,120105.43,1,1,0,92075,1
617,France,Male,25,1,102585.88,2,1,1,115387,0
642,Germany,Female,30,5,129753.69,1,1,0,583,0
684,Spain,Female,39,4,139723.9,1,1,1,120612,0
644,France,Female,39,9,0.0,1,1,0,3741,0
731,Spain,Male,41,3,0.0,2,1,0,101372,0
499,France,Female,21,3,176511.08,1,1,1,153920,0
730,France,Female,37,1,0.0,2,1,1,124365,0
531,Spain,Female,36,9,99240.51,1,1,0,123137,0
550,France,Female,40,8,150490.32,1,0,0,166468,1
637,Spain,Female,34,9,0.0,2,0,0,26057,0
567,Spain,Male,44,9,0.0,2,1,0,87677,0
791,France,Female,33,3,0.0,1,1,1,144414,1
766,Germany,Female,34,6,106434.94,1,0,1,137996,1
637,France,Female,38,3,104339.56,1,0,0,119883,0
597,France,Male,41,4,153198.23,1,1,1,92090,0
500,Spain,Male,37,9,125822.21,1,1,0,111698,0
705,Spain,Female,39,8,144102.32,1,1,1,11682,0
567,Spain,Male,40,4,118628.8,1,0,0,91974,0
585,Spain,Female,44,4,0.0,2,0,1,101728,0
793,France,Male,32,2,0.0,2,1,0,193818,1
588,France,Male,30,3,115007.08,1,0,0,176858,0
606,France,Male,61,5,108166.09,2,0,1,8643,0
505,Germany,Female,37,10,122453.97,2,1,1,52694,0
823,France,Male,34,3,105057.33,1,1,0,9218,0
604,France,Male,30,5,0.0,2,1,0,75787,0
350,France,Female,40,0,111098.85,1,1,1,172321,1
660,France,Male,50,1,0.0,3,1,1,191849,1
597,France,Female,42,4,64740.12,1,1,1,106841,0
652,Spain,Male,71,4,0.0,1,1,1,120107,0
550,Spain,Male,51,5,0.0,2,1,0,153917,0
525,France,Male,26,7,153644.39,1,1,1,63198,0
788,France,Male,55,3,0.0,1,0,1,13288,1
725,France,Male,37,6,124348.38,2,0,1,176984,0
484,France,Female,29,4,130114.39,1,1,0,164018,0
850,France,Male,31,1,96399.31,2,1,0,106534,0
750,Spain,Female,38,7,97257.41,2,0,1,179883,0
619,Spain,Female,45,0,0.0,2,0,0,113645,0
612,France,Female,43,4,139496.35,2,1,1,77128,0
739,Spain,Female,40,8,0.0,1,1,0,167031,0
552,France,Male,42,9,133701.07,2,1,0,101070,1
536,France,Male,35,8,0.0,2,1,0,64833,0
587,Germany,Female,45,8,134980.74,1,1,1,123310,1
543,France,Female,31,4,138317.94,1,0,0,61844,0
663,France,Male,28,4,0.0,2,1,1,123970,0
697,Germany,Male,51,1,147910.3,1,1,1,53581,0
776,Spain,Male,39,2,104349.45,1,0,0,79503,0
444,France,Female,45,4,0.0,2,1,0,161654,1
692,France,Female,30,7,0.0,2,1,1,18826,0
559,France,Male,52,2,0.0,1,1,0,129014,1
683,Germany,Female,49,7,108797.63,2,0,0,140763,0
768,France,Male,42,5,0.0,3,0,0,60686,0
700,Germany,Female,30,4,116377.48,1,1,1,134417,0
536,France,Female,22,5,89492.62,1,0,0,42934,0
687,Germany,Female,34,7,111388.18,2,1,0,148565,0
802,France,Male,29,9,127414.55,1,1,1,134459,0
511,Spain,Female,29,9,0.0,2,0,1,140677,0
763,Spain,Female,32,10,95153.77,1,0,1,81310,0
547,Germany,Female,30,9,72392.41,1,1,0,77077,0
649,Germany,Female,41,4,115897.73,1,1,0,143544,0
658,Germany,Female,55,8,119327.93,1,0,1,119440,0
742,Germany,Female,21,1,114292.48,1,1,0,31520,0
690,France,Male,29,5,0.0,2,1,0,108578,0
613,France,Female,46,8,167795.6,1,0,1,44390,0
684,France,Male,33,4,140700.61,1,1,0,103558,0
686,Spain,Male,22,5,0.0,2,1,0,158974,0
443,France,Male,35,6,161111.45,1,0,0,13947,0
566,Germany,Female,40,2,97001.36,2,1,0,154486,0
519,France,Male,48,10,71083.98,1,1,0,137959,0
832,Germany,Female,40,9,107648.94,2,1,1,134639,0
496,Spain,Female,43,3,0.0,2,0,1,199506,0
745,France,Female,36,9,0.0,1,1,0,19605,1
580,France,Female,35,1,102097.33,1,0,1,168286,0
627,France,Female,27,2,0.0,2,1,0,125451,0
701,Spain,Male,59,7,0.0,2,0,1,27598,0
694,France,Male,47,4,0.0,2,1,0,197529,0
623,Spain,Female,40,7,0.0,1,1,1,25904,0
623,Spain,Male,44,1,83325.77,1,0,1,80829,0
649,France,Female,31,2,0.0,2,1,0,15201,0
681,Spain,Female,32,3,0.0,2,1,1,59680,0
519,Spain,Male,39,4,111900.14,1,1,1,97577,0
579,Germany,Male,31,2,90547.48,2,1,1,18800,0
675,Spain,Male,33,3,0.0,2,1,0,45348,0
595,Germany,Female,32,0,92466.21,1,1,0,4721,0
686,Germany,Male,43,2,134896.03,1,1,1,97847,0
700,France,Male,37,3,77608.46,2,1,1,175373,0
645,France,Male,39,8,0.0,2,0,0,96864,0
609,France,Male,26,7,0.0,2,1,0,98464,0
593,France,Female,32,3,0.0,2,1,1,151978,0
665,Spain,Female,40,1,173432.55,1,0,1,116767,0
710,France,Female,37,5,0.0,2,1,0,115403,0
717,France,Male,38,7,0.0,2,1,1,158580,0
511,Spain,Female,40,1,0.0,1,1,1,184119,0
694,France,Female,33,4,129731.64,2,1,0,178124,0
790,Spain,Male,37,8,0.0,2,1,1,149418,0
745,Spain,Female,35,8,0.0,2,1,1,116581,0
601,France,Male,40,10,127847.86,1,0,0,173246,0
724,Germany,Female,48,6,110463.25,2,1,1,80552,1
661,France,Male,51,6,146606.6,1,1,1,68022,0
777,Spain,Female,35,3,0.0,2,1,1,17258,0
680,France,Male,31,9,0.0,2,1,0,36146,0
618,Spain,Male,38,5,126473.99,1,1,0,91972,0
599,France,Male,58,4,0.0,1,0,0,176407,1
525,France,Female,23,5,0.0,2,1,0,160249,0
672,France,Female,28,6,0.0,1,0,1,8815,0
456,Spain,Male,32,9,147506.25,1,1,1,135399,0
850,Germany,Female,35,7,114285.2,1,0,1,129661,0
520,Spain,Female,30,4,145222.99,2,0,0,145161,0
716,Germany,Male,50,2,119655.77,1,1,1,12944,1
737,France,Male,54,9,0.0,1,1,0,83470,1
443,France,Male,44,2,0.0,1,1,0,159166,0
539,France,Female,47,2,127286.04,2,1,1,166929,1
549,France,Female,52,1,0.0,1,0,1,8636,1
660,France,Male,40,5,131754.11,2,1,1,38762,0
708,Germany,Male,21,8,133974.36,2,1,0,50294,0
555,Spain,Male,21,1,0.0,2,0,0,103901,0
584,Germany,Female,29,7,105204.01,1,0,1,138490,0
809,Spain,Female,48,2,0.0,1,1,0,160977,1
599,Germany,Male,46,9,123444.72,1,1,1,31368,1
683,Spain,Male,30,1,113257.2,1,1,1,65035,0
660,France,Male,33,0,72783.42,1,0,0,181052,0
640,Spain,Female,32,6,118879.35,2,1,1,19132,0
747,Germany,Male,29,7,117726.33,1,1,1,175398,0
646,Germany,Male,39,0,154439.86,1,1,0,171519,0
600,France,Male,46,10,95502.21,1,0,0,19842,0
661,France,Male,35,9,100107.99,1,1,0,83950,0
471,Germany,Male,23,6,104592.55,2,1,0,131736,0
791,France,Female,44,5,0.0,2,1,1,123978,1
681,Germany,Female,48,8,139480.18,1,1,1,163582,0
555,Germany,Female,51,9,138214.5,1,1,0,198715,1
826,France,Male,26,5,142662.68,1,0,0,60285,0
730,Spain,Male,42,4,0.0,2,0,1,85982,0
648,Germany,Male,44,9,111369.79,2,1,1,91948,0
667,Germany,Male,70,3,77356.92,2,1,1,20882,0
493,Germany,Female,35,8,178317.6,1,0,0,197429,0
451,France,Female,36,2,0.0,2,1,1,180142,0
545,France,Female,26,1,0.0,2,1,1,199639,0
507,Germany,Male,31,9,111589.67,1,1,0,150037,0
850,France,Female,39,7,79259.99,1,0,1,186911,0
774,France,Female,35,3,121418.62,1,1,1,24400,0
620,France,Female,41,9,0.0,2,0,0,88852,0
555,Germany,Male,42,6,107104.5,1,1,1,41304,1
785,Germany,Female,32,3,124493.03,2,0,1,52584,1
486,Germany,Male,37,9,115217.99,2,1,0,144995,0
593,Spain,Male,44,5,0.0,1,1,0,128047,0
732,France,Male,26,7,0.0,2,1,0,154365,0
667,Germany,Male,27,2,138032.15,1,1,0,166318,0
520,France,Female,38,4,0.0,2,1,0,56389,0
652,France,Female,31,3,103696.97,3,0,0,155221,1
806,Spain,Male,18,3,0.0,2,1,1,86995,0
608,Germany,Female,40,7,96202.32,1,0,0,161155,0
850,Spain,Female,23,9,143054.85,1,0,1,62981,0
631,France,Male,29,7,0.0,2,0,1,125877,0
571,Spain,Female,22,3,108117.1,1,0,1,53329,0
596,Spain,Male,57,6,0.0,2,1,1,72402,0
586,Germany,Male,34,9,74309.81,1,1,0,15035,0
712,France,Female,37,1,106881.5,2,0,0,169387,0
695,France,Female,36,2,0.0,2,0,1,167750,0
577,Spain,Male,41,4,89015.61,1,0,1,135227,0
529,France,Female,31,5,0.0,2,1,0,26817,0
531,France,Male,44,3,0.0,2,1,1,34417,0
655,Germany,Female,32,6,130935.56,1,1,0,9242,1
787,France,Male,32,4,0.0,2,1,1,13239,0
750,France,Female,35,3,0.0,1,1,0,191520,0
565,Germany,Female,32,9,68067.24,1,1,0,143288,0
723,France,Male,25,3,0.0,2,1,1,134509,0
752,France,Male,39,3,0.0,1,1,0,188187,0
807,France,Male,43,1,105799.32,2,1,0,34888,1
602,France,Female,35,8,0.0,2,1,1,152844,0
507,Spain,Male,46,6,92783.68,1,1,1,51424,0
602,France,Female,39,6,154121.32,2,1,0,176615,1
660,France,Male,30,7,146301.31,1,0,0,96848,0
535,Spain,Female,30,5,122924.75,1,0,0,62391,1
735,France,Male,43,9,127806.91,1,1,1,73070,0
753,France,Female,31,6,106596.29,1,0,0,91306,0
601,France,Female,41,1,0.0,2,0,1,160607,0
678,France,Female,60,2,0.0,2,1,1,43822,0
507,Germany,Female,46,8,102785.16,1,1,1,70324,0
651,France,Male,53,7,0.0,2,1,1,130132,0
563,Spain,Female,42,6,99056.22,2,1,0,154348,1
632,France,Female,36,7,0.0,2,1,1,52527,0
640,France,Male,68,9,0.0,2,1,1,199493,0
590,France,Male,40,8,0.0,2,1,0,62933,0
521,France,Female,77,6,0.0,2,1,1,49054,0
714,Spain,Female,31,6,152926.6,1,1,1,50900,0
670,France,Male,33,2,141204.65,2,1,0,76257,0
693,France,Male,37,1,0.0,2,1,1,82868,0
493,France,Male,38,3,134006.77,1,1,0,89578,0
691,Germany,Male,30,7,116927.89,1,1,0,21198,0
633,Spain,Male,32,5,163340.12,2,1,1,74415,0
619,Spain,Male,34,1,0.0,1,1,0,139919,0
577,Spain,Female,33,6,0.0,2,1,0,57976,0
472,France,Male,19,9,0.0,2,1,0,3453,0
531,Spain,Female,42,6,75302.85,2,0,0,57034,0
586,Germany,Female,36,5,103700.69,1,1,0,194073,1
350,France,Female,60,3,0.0,1,0,0,113796,1
613,Germany,Male,38,9,126265.88,2,0,0,15860,0
525,France,Male,35,7,165358.77,1,0,1,94739,0
781,France,Male,23,2,107433.48,1,1,0,173843,0
614,Germany,Male,43,8,140733.74,1,1,1,166589,0
792,France,Female,42,2,0.0,2,1,0,92664,0
567,France,Female,47,2,0.0,1,0,0,110900,1
573,Germany,Male,31,0,134644.19,1,1,1,70381,0
624,Spain,Male,46,3,0.0,2,1,1,62825,0
665,Germany,Female,37,3,111911.63,1,1,1,110360,1
632,Germany,Male,23,3,122478.51,1,1,0,147231,1
726,France,Male,34,9,0.0,2,0,0,14122,0
702,Germany,Male,36,9,90560.48,2,1,0,174269,0
850,France,Male,40,8,102800.65,1,1,0,60812,0
684,Germany,Male,32,3,102630.13,2,1,1,127433,0
669,France,Male,30,7,95128.86,1,0,0,19799,0
639,France,Female,35,8,0.0,1,0,0,164454,0
679,France,Female,39,4,0.0,1,0,0,172939,1
619,France,Male,29,5,0.0,2,1,0,194310,0
445,Spain,Male,45,10,0.0,2,0,1,90977,0
683,Spain,Male,41,0,148863.17,1,1,1,163911,0
784,Germany,Male,28,2,109960.06,2,1,1,170830,0
685,Spain,Male,38,4,0.0,2,1,1,35885,0
822,Germany,Female,46,3,115074.02,2,1,0,26250,0
619,Germany,Female,52,8,124099.13,1,0,0,23905,0
604,France,Male,31,6,134837.58,1,1,0,192029,0
628,Spain,Female,39,8,107553.33,1,1,0,117523,0
625,France,Female,45,3,0.0,1,1,1,184474,1
460,Germany,Female,40,6,119507.58,2,1,0,91561,1
725,France,Male,31,8,0.0,2,1,1,59650,0
539,France,Female,40,7,81132.21,1,1,0,167290,0
658,France,Male,39,7,0.0,2,1,0,48378,0
787,Germany,Female,42,2,74483.97,2,0,1,44274,0
569,Germany,Male,35,2,109196.66,3,1,0,109393,1
509,Spain,Male,38,2,0.0,1,0,0,168460,0
609,Germany,Male,31,9,103837.75,1,1,1,150218,0
749,Spain,Female,43,1,124209.02,1,1,1,167179,0
655,Spain,Female,56,5,0.0,2,1,1,41783,0
802,Germany,Male,31,1,125013.72,1,1,1,187658,0
566,Germany,Female,44,5,141428.99,2,0,0,68409,0
611,Germany,Female,43,9,127216.31,2,0,1,17913,0
750,Germany,Female,37,1,133199.71,2,1,1,27367,0
713,France,Female,32,1,117094.02,1,0,0,149559,1
495,Germany,Female,34,9,117160.32,1,1,1,116069,1
790,Spain,Male,32,3,0.0,1,1,0,91044,0
598,Spain,Female,35,8,0.0,3,0,1,88659,0
802,Germany,Female,41,4,90757.64,2,0,1,169184,0
678,France,Female,31,1,0.0,2,0,1,130447,0
478,France,Female,38,4,171913.87,1,1,0,51821,1
655,France,Female,41,5,0.0,1,0,0,36548,1
689,Spain,Male,40,2,0.0,2,1,1,164769,0
659,France,Female,49,1,0.0,1,1,0,116250,1
619,France,Female,49,9,145359.99,1,1,0,38187,0
627,France,Female,21,7,98993.02,1,1,1,169157,0
494,France,Male,69,9,93320.8,1,1,1,24489,0
542,Spain,Male,32,2,131945.94,1,0,1,159738,0
615,Spain,Male,42,4,0.0,3,0,1,120321,0
667,France,Male,41,6,0.0,2,0,0,167182,0
511,France,Male,58,0,149117.31,1,1,1,162600,0
446,Germany,Male,25,3,136202.78,1,1,0,176744,0
799,Spain,Female,28,3,142253.65,1,1,0,45043,0
659,Germany,Male,29,9,82916.48,1,1,1,84133,0
669,France,Male,29,7,0.0,2,1,1,138146,0
759,France,Male,42,4,105420.18,1,0,1,121409,0
616,France,Male,59,5,153861.1,1,1,1,17699,0
689,Spain,Female,38,6,121021.05,1,1,1,12182,0
713,France,Female,52,0,185891.54,1,1,1,46370,1
630,France,Female,28,1,0.0,2,1,1,133268,0
656,France,Male,44,10,143571.52,1,0,0,127444,0
523,Germany,Male,27,8,61688.61,2,1,0,147059,0
358,Spain,Female,52,8,143542.36,3,1,0,141959,1
787,Germany,Male,43,0,132217.45,1,1,0,20955,1
660,Germany,Male,46,5,109019.65,2,1,1,33681,0
601,Spain,Male,24,7,0.0,2,0,0,144660,0
601,France,Female,43,8,0.0,3,0,1,110916,1
625,France,Male,52,5,164978.01,1,1,1,67788,0
725,France,Male,43,2,165896.0,2,1,0,130796,0
697,France,Female,39,6,151553.19,1,1,1,44946,0
785,France,Male,55,5,0.0,2,1,1,7009,0
655,Spain,Female,35,1,82231.51,2,1,0,88798,0
416,Spain,Male,35,8,0.0,1,0,0,119713,0
615,France,Male,30,8,0.0,2,0,0,3183,0
715,Germany,Female,32,3,104857.19,2,1,0,114150,0
714,Spain,Male,20,3,0.0,2,0,1,150466,0
559,France,Female,70,9,0.0,1,1,1,122997,0
630,Germany,Male,29,6,131354.39,1,0,1,9324,1
663,Spain,Female,28,8,61274.7,2,1,0,136054,0
523,Germany,Male,35,8,138782.76,1,1,1,186119,0
531,France,Female,47,6,0.0,1,0,0,194998,1
571,France,Male,40,5,0.0,2,0,0,72849,0
674,France,Male,45,7,142072.02,1,1,0,37013,0
666,France,Female,41,10,141162.08,1,1,0,50908,0
581,Spain,Male,46,2,79385.21,2,0,0,188493,0
610,Germany,Male,50,1,113957.01,2,1,0,196527,1
582,France,Male,31,2,0.0,2,1,1,33747,0
628,France,Female,51,3,123981.31,2,1,1,40546,0
609,France,Male,40,6,0.0,2,1,1,97416,0
642,Spain,Male,32,7,100433.8,1,1,1,39769,0
638,Spain,Male,41,7,0.0,2,1,0,43889,0
577,France,Female,34,2,0.0,2,1,1,84033,0
712,Spain,Male,47,1,139887.01,1,1,1,95720,0
609,Spain,Male,61,1,0.0,1,1,0,22448,1
604,France,Female,32,7,127849.38,1,1,0,15799,0
550,France,Male,34,8,122359.5,1,0,0,116496,0
714,Spain,Male,33,8,122017.19,1,0,0,162515,0
733,Germany,Female,30,1,102452.71,1,1,0,21557,0
529,France,Male,46,8,0.0,1,0,0,126512,1
831,France,Female,32,2,146033.62,1,1,0,191261,0
850,Spain,Female,31,4,91292.7,1,1,1,162149,0
666,France,Female,27,1,85225.21,1,0,1,64511,0
625,Germany,Female,35,5,86147.46,2,1,0,163441,1
649,Germany,Female,50,5,155393.32,1,1,1,87351,1
672,France,Male,47,1,0.0,1,0,0,91575,0
760,Spain,Female,57,1,0.0,2,1,1,25101,0
556,France,Male,36,7,154872.08,2,1,1,32045,0
590,Germany,Male,36,6,92340.69,2,1,1,174668,0
739,Spain,Female,41,8,0.0,1,1,0,191695,1
741,France,Female,36,3,0.0,2,1,1,89805,0
557,Spain,Male,42,4,0.0,2,0,1,86642,0
620,France,Female,29,1,138740.24,2,0,0,154701,0
687,Germany,Female,47,1,91219.29,1,0,0,158845,1
667,France,Male,42,7,0.0,1,0,1,108349,1
662,France,Male,29,5,147092.65,1,1,0,10928,0
540,France,Female,31,7,0.0,1,0,1,183052,1
645,France,Male,44,10,0.0,2,0,1,166707,0
705,France,Male,38,1,189443.72,1,0,1,106649,0
663,France,Male,34,7,0.0,2,1,1,180427,0
567,Spain,Female,54,5,92316.31,2,1,0,158591,1
646,France,Female,46,4,0.0,3,1,0,93251,1
762,France,Male,26,6,130428.78,1,1,0,173366,0
660,Germany,Female,29,6,180520.29,1,1,1,123851,0
